_id_fr,model_utac,commercial_name,ntic,hybrid,power_admin,power_max_kw,transmission,cons_urb_l100km,cons_extraurb_l100km,cons_mix_l100km,co2_g_km,co_g_km,hc_g_km,nox_g_km,hc_nox_g_km,pm_g_km,kerb_weight_min_kg,mkerb_weight_max_kg,champ_v9,date_maj,fuel_display_name,fuel_grp,segment_grp,segment_ord,body_type_display_name,body_type_grp,tvv_clean,e (g/km),m (kg),w (mm),at1 (mm),at2 (mm),ec (cm3),ep (KW),z (Wh/km),tvv_composite,_merge,brand_group,kw_comp,co2_comp,kg_comp,fuel_comp,fuel_agree,tvv_comp,model_comp,kw_delta,co2_delta,kg_delta,tv_comp,fuel_comp_display,fuel_comp_grp,kw_comp_imputed,co2_comp_imputed,nox_comps,nox_comps_imputed,co_comps,co_comps_imputed,match_steps,r_merged,n_eu_records,n_fr_configs
44688.0,POLO,POLO 1.4 (85ch),M10VWGVP806X646,non,5.0,63.0,M 5,8.0,4.7,5.9,139.0,0.135,0.048,0.026,,,1070.0,1070.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Low/Economy,1,Sedan / Hatchback,Sedan / Hatchback,6RABCGGBFM5FM52T088LLNVR07MJ,139.0,1070.0,2456.0,1438.0,1434.0,1390.0,63.0,,6RABCGGBFM5FM52T088LLNVR07MJ,both,VOLKSWAGEN,63,139,1070,ES,True,6RABCGGBFM5FM52T088LLNVR07MJ,POLO,0,0,0,6RABCGGB,Petrol,Petrol,False,False,0.026,False,0.135,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,3191.0,16,1
44689.0,POLO,POLO 1.2 (70ch),M10VWGVP8062651,non,4.0,51.0,M 5,7.3,4.5,5.5,128.0,0.697,0.046,0.017,,,1067.0,1067.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Low/Economy,1,Sedan / Hatchback,Sedan / Hatchback,6RABCGPAFM5FM52T111LLNVR07MJ,128.0,1067.0,2456.0,1438.0,1434.0,1198.0,51.0,,6RABCGPAFM5FM52T111LLNVR07MJ,both,VOLKSWAGEN,51,128,1067,ES,True,6RABCGPAFM5FM52T111LLNVR07MJ,POLO,0,0,0,6RABCGPA,Petrol,Petrol,False,False,0.017,False,0.697,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,2778.0,21,1
44690.0,POLO,POLO 1.2 (60ch),M10VWGVP8066655,non,4.0,44.0,M 5,7.3,4.5,5.5,128.0,0.697,0.046,0.017,,,1067.0,1067.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Low/Economy,1,Sedan / Hatchback,Sedan / Hatchback,6RABCGPBFM5FM52T111LLNVR07MJ,128.0,1067.0,2456.0,1438.0,1434.0,1198.0,44.0,,6RABCGPBFM5FM52T111LLNVR07MJ,both,VOLKSWAGEN,44,128,1067,ES,True,6RABCGPBFM5FM52T111LLNVR07MJ,POLO,0,0,0,6RABCGPB,Petrol,Petrol,False,False,0.017,False,0.697,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,11209.0,14,1
44691.0,POLO,POLO 1.4 TSI (180ch) DSG7,M10VWGVP8068657,non,10.0,132.0,A 7,7.5,5.1,5.9,139.0,0.229,0.043,0.038,,0.003,1269.0,1269.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Low/Economy,1,Sedan / Hatchback,Sedan / Hatchback,6RABCTHEFD7FD7AM015LLSVR07MJ,139.0,1269.0,2456.0,1438.0,1434.0,1390.0,132.0,,6RABCTHEFD7FD7AM015LLSVR07MJ,both,VOLKSWAGEN,132,139,1269,ES,True,6RABCTHEFD7FD7AM015LLSVR07MJ,POLO,0,0,0,6RABCTHE,Petrol,Petrol,False,False,0.038,False,0.229,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,74.0,8,1
44697.0,SCIROCCO,SCIROCCO 2.0 TSI (265ch) DSG6,M10VWGVP005T667,non,17.0,195.0,A 6,10.9,6.3,8.0,187.0,0.172,0.039,0.035,,0.002,1439.0,1439.0,715/2007*692/2008EURO5,juin-13,Petrol,Petrol,Upper-Medium,3,Coupe,Sport / Special,13ADCDLAFD6FD62E0257MGVR0R1,187.0,1439.0,2575.0,1552.0,1558.0,1984.0,195.0,,13ADCDLAFD6FD62E0257MGVR0R1,both,VOLKSWAGEN,195,187,1439,ES,True,13ADCDLAFD6FD62E0257MGVR0R1,SCIROCCO,0,0,0,13ADCDLA,Petrol,Petrol,False,False,0.035,False,0.172,False,Step 1: Exact TVV (T+Va+Ve),24.0,5,1
44698.0,SCIROCCO,SCIROCCO 2.0 TSI (265ch) BVM6,M10VWGVP005U668,non,17.0,195.0,M 6,11.3,6.2,8.1,189.0,0.18,0.034,0.022,,0.001,1419.0,1419.0,715/2007*692/2008EURO5,juin-13,Petrol,Petrol,Upper-Medium,3,Coupe,Sport / Special,13ADCDLAFM6FM62Q0277MGVR0R1,189.0,1419.0,2575.0,1552.0,1558.0,1984.0,195.0,,13ADCDLAFM6FM62Q0277MGVR0R1,both,VOLKSWAGEN,195,189,1419,ES,True,13ADCDLAFM6FM62Q0277MGVR0R1,SCIROCCO,0,0,0,13ADCDLA,Petrol,Petrol,False,False,0.022,False,0.18,False,Step 1: Exact TVV (T+Va+Ve),7.0,4,1
44699.0,SCIROCCO,SCIROCCO 2.0 TDI (177ch) FAP DSG6,M10VWGVP505J509,non,10.0,130.0,A 6,7.1,4.6,5.5,144.0,0.196,,0.153,0.183,0.0,1393.0,1393.0,715/2007*459/2012EURO5,juin-13,Diesel,Diesel,Upper-Medium,3,Coupe,Sport / Special,13ADCFGCFD6FD62E0187MGVR0S1,144.0,1393.0,2575.0,1552.0,1558.0,1968.0,130.0,,13ADCFGCFD6FD62E0187MGVR0S1,both,VOLKSWAGEN,130,144,1393,GO,True,13ADCFGCFD6FD62E0187MGVR0S1,SCIROCCO,0,0,0,13ADCFGC,Diesel,Diesel,False,False,0.153,False,0.196,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,42.0,7,1
44700.0,SCIROCCO,SCIROCCO 2.0 TDI (177ch) FAP BVM6,M10VWGVP505L511,non,10.0,130.0,M 6,6.5,4.3,5.1,134.0,0.119,,0.12,0.159,0.001,1374.0,1374.0,715/2007*459/2012EURO5,juin-13,Diesel,Diesel,Upper-Medium,3,Coupe,Sport / Special,13ADCFGCFM6FM6FB0027MGVR0S1,134.0,1374.0,2575.0,1552.0,1558.0,1968.0,130.0,,13ADCFGCFM6FM6FB0027MGVR0S1,both,VOLKSWAGEN,130,134,1374,GO,True,13ADCFGCFM6FM6FB0027MGVR0S1,SCIROCCO,0,0,0,13ADCFGC,Diesel,Diesel,False,False,0.12,False,0.119,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,39.0,4,1
44701.0,SCIROCCO,SCIROCCO 2.0 TDI (140ch) FAP DSG6,M10VWGVP459Y800,non,8.0,103.0,A 6,6.7,4.5,5.3,139.0,0.143,,0.115,0.136,0.0,1395.0,1395.0,715/2007*459/2012EURO5,juin-13,Diesel,Diesel,Upper-Medium,3,Coupe,Sport / Special,13ADCFHCFD6FD62E0187MGVR0N1,139.0,1395.0,2575.0,1552.0,1558.0,1968.0,103.0,,13ADCFHCFD6FD62E0187MGVR0N1,both,VOLKSWAGEN,103,139,1395,GO,True,13ADCFHCFD6FD62E0187MGVR0N1,SCIROCCO,0,0,0,13ADCFHC,Diesel,Diesel,False,False,0.115,False,0.143,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,147.0,14,1
44702.0,SCIROCCO,SCIROCCO 2.0 TDI (140ch) FAP BVM6,M10VWGVP4592804,non,7.0,103.0,M 6,6.1,4.1,4.8,127.0,0.268,,0.134,0.163,0.0,1379.0,1379.0,715/2007*459/2012EURO5,juin-13,Diesel,Diesel,Upper-Medium,3,Coupe,Sport / Special,13ADCFHCFM6FM62Q0257MGVR0N1,127.0,1379.0,2575.0,1552.0,1558.0,1968.0,103.0,,13ADCFHCFM6FM62Q0257MGVR0N1,both,VOLKSWAGEN,103,127,1379,GO,True,13ADCFHCFM6FM62Q0257MGVR0N1,SCIROCCO,0,0,0,13ADCFHC,Diesel,Diesel,False,False,0.134,False,0.268,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,489.0,18,1
44703.0,SHARAN,NOUVEAU SHARAN 2.0 TDI (140ch) FAP DSG6 BMT,M10VWGVP8081418,non,8.0,103.0,A 6,6.9,5.0,5.7,149.0,0.095,,0.134,0.14,0.0,1803.0,1803.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Minivan / MPV,Van / MPV,7NCFFBX0ACFD6FD62E0117MJ5VR2VWO,149.0,1803.0,2920.0,1557.0,1605.0,1968.0,103.0,,7NCFFBX0ACFD6FD62E0117MJ5VR2VWO,both,VOLKSWAGEN,103,149,1803,GO,True,7NCFFBX0ACFD6FD62E0117MJ5VR2VWO,SHARAN,0,0,0,7NCFFBX0AC,Diesel,Diesel,False,False,0.134,False,0.095,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,46.0,6,1
44704.0,SHARAN,NOUVEAU SHARAN 2.0 TDI (140ch) FAP BVM6 BMT,M10VWGVP8083420,non,8.0,103.0,M 6,6.8,4.8,5.5,143.0,0.234,,0.139,0.163,0.0,1774.0,1774.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Minivan / MPV,Van / MPV,7NCFFBX0ACFM6FM6BB0027MJ5VR2VWO,143.0,1774.0,2920.0,1557.0,1605.0,1968.0,103.0,,7NCFFBX0ACFM6FM6BB0027MJ5VR2VWO,both,VOLKSWAGEN,103,143,1774,GO,True,7NCFFBX0ACFM6FM6BB0027MJ5VR2VWO,SHARAN,0,0,0,7NCFFBX0AC,Diesel,Diesel,False,False,0.139,False,0.234,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,122.0,11,1
44705.0,SHARAN,NOUVEAU SHARAN 2.0 TDI (140ch) FAP BVM6 4MOTION,M10VWGVP808D430,non,8.0,103.0,M 6,7.4,5.2,6.0,158.0,0.181,,0.11,0.127,0.0,1891.0,1891.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Minivan / MPV,Van / MPV,7NCFFBX1ACAM6AM6A60107MJ5VR2VWO,158.0,1891.0,2920.0,1557.0,1605.0,1968.0,103.0,,7NCFFBX1ACAM6AM6A60107MJ5VR2VWO,both,VOLKSWAGEN,103,158,1891,GO,True,7NCFFBX1ACAM6AM6A60107MJ5VR2VWO,SHARAN,0,0,0,7NCFFBX1AC,Diesel,Diesel,False,False,0.11,False,0.181,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,10.0,4,1
44706.0,SHARAN,NOUVEAU SHARAN 2.0 TDI (115ch) FAP BVM6 BMT,M10VWGVP808J436,non,7.0,85.0,M 6,6.8,4.8,5.5,143.0,0.234,,0.139,0.163,0.0,1772.0,1772.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Minivan / MPV,Van / MPV,7NCFFEX0ACFM6FM6BB0027MJ5VR2VWO,143.0,1772.0,2920.0,1557.0,1605.0,1968.0,85.0,,7NCFFEX0ACFM6FM6BB0027MJ5VR2VWO,both,VOLKSWAGEN,85,143,1772,GO,True,7NCFFEX0ACFM6FM6BB0027MJ5VR2VWO,SHARAN,0,0,0,7NCFFEX0AC,Diesel,Diesel,False,False,0.139,False,0.234,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,10.0,3,1
44707.0,SHARAN,NOUVEAU SHARAN 2.0 TDI (177ch) FAP DSG6 BMT,M10VWGVP808P442,non,10.0,130.0,A 6,6.7,5.4,5.9,154.0,0.102,,0.12,0.129,0.0,1804.0,1804.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Premium,4,Minivan / MPV,Van / MPV,7NCFGCX0ACFD6FD62E0297MJ5VR2VWO,154.0,1804.0,2920.0,1557.0,1605.0,1968.0,130.0,,7NCFGCX0ACFD6FD62E0297MJ5VR2VWO,both,VOLKSWAGEN,130,154,1804,GO,True,7NCFGCX0ACFD6FD62E0297MJ5VR2VWO,SHARAN,0,0,0,7NCFGCX0AC,Diesel,Diesel,False,False,0.12,False,0.102,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,23.0,4,1
44709.0,SHARAN,NOUVEAU SHARAN 1.4 TSI (150ch) BVM6 BMT,M10VWGVP8083456,non,9.0,110.0,M 6,9.2,6.1,7.2,167.0,0.714,0.055,0.037,,0.003,1723.0,1723.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Premium,4,Minivan / MPV,Van / MPV,7NCTHAX0ACFM6FM6BB0037MJ5VR2VWO,167.0,1723.0,2920.0,1569.0,1617.0,1390.0,110.0,,7NCTHAX0ACFM6FM6BB0037MJ5VR2VWO,both,VOLKSWAGEN,110,167,1723,ES,True,7NCTHAX0ACFM6FM6BB0037MJ5VR2VWO,SHARAN,0,0,0,7NCTHAX0AC,Petrol,Petrol,False,False,0.037,False,0.714,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,3.0,3,1
44711.0,TIGUAN,TIGUAN 1.4 TSI (122ch) BMT,M1GVWGVP806J070,non,7.0,90.0,M 6,8.3,5.5,6.5,152.0,0.244,0.031,0.041,,0.002,1501.0,1501.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Upper-Medium,3,SUV / Off-road,SUV / Off-road,5NACCAXAX0FM6FM6BB003NNSTVR27MJO,152.0,1501.0,2605.0,1549.0,1551.0,1390.0,90.0,,5NACCAXAX0FM6FM6BB003NNSTVR27MJO,both,VOLKSWAGEN,90,152,1501,ES,True,5NACCAXAX0FM6FM6BB003NNSTVR27MJO,TIGUAN,0,0,0,5NACCAXAX0,Petrol,Petrol,False,False,0.041,False,0.244,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,417.0,23,1
44712.0,TIGUAN,TIGUAN 2.0 TDI (140ch) FAP BVM6 BMT,M1GVWGVP8066190,non,8.0,103.0,M 6,6.3,4.8,5.3,139.0,0.267,,0.135,0.164,0.0,1541.0,1541.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Upper-Medium,3,SUV / Off-road,SUV / Off-road,5NACCFFBX0FM6FM6BB002NNSTVR27MJO,138.0,1541.0,2605.0,1549.0,1551.0,1968.0,103.0,,5NACCFFBX0FM6FM6BB002NNSTVR27MJO,both,VOLKSWAGEN,103,139,1541,GO,True,5NACCFFBX0FM6FM6BB002NNSTVR27MJO,TIGUAN,0,1,0,5NACCFFBX0,Diesel,Diesel,False,False,0.135,False,0.267,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,5488.0,52,1
44715.0,TIGUAN,TIGUAN 2.0 TDI (110ch) FAP BVM6 BMT,M1GVWGVP806H262,non,6.0,81.0,M 6,6.3,4.8,5.3,139.0,0.267,,0.135,0.164,0.0,1543.0,1543.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Upper-Medium,3,SUV / Off-road,SUV / Off-road,5NACCFFDX0FM6FM6BB002NNSTVR27MJO,138.0,1543.0,2605.0,1549.0,1551.0,1968.0,81.0,,5NACCFFDX0FM6FM6BB002NNSTVR27MJO,both,VOLKSWAGEN,81,139,1543,GO,True,5NACCFFDX0FM6FM6BB002NNSTVR27MJO,TIGUAN,0,1,0,5NACCFFDX0,Diesel,Diesel,False,False,0.135,False,0.267,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,8169.0,40,1
44718.0,TOUAREG,TOUAREG 3.6 V6 FSI TIPTRONIC 4Motion,M1GVWGVP806P004,non,19.0,206.0,A 8,13.2,8.0,9.9,236.0,0.374,0.039,0.015,,0.002,2103.0,2103.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Luxury,5,SUV / Off-road,SUV / Off-road,7PACCGRAX1AA8AA8C8023NVR67MJO,236.0,2103.0,2904.0,1656.0,1676.0,3597.0,206.0,,7PACCGRAX1AA8AA8C8023NVR67MJO,both,VOLKSWAGEN,206,236,2103,ES,True,7PACCGRAX1AA8AA8C8023NVR67MJO,TOUAREG,0,0,0,7PACCGRAX1,Petrol,Petrol,False,False,0.015,False,0.374,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,3.0,3,1
44719.0,TOUAREG,TOUAREG 3.0 V6 TDI (204ch) TIPTRONIC BMT 4Motion,M1GVWGVP0855231,non,12.0,150.0,A 8,8.2,6.3,7.0,184.0,0.306,,0.133,0.153,0.0,2153.0,2153.0,715/2007*692/2008EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,7PACCJMAX1AA8AA8C8017NVR67MQO,184.0,2153.0,2904.0,1656.0,1676.0,2967.0,150.0,,7PACCJMAX1AA8AA8C8017NVR67MQO,both,VOLKSWAGEN,150,184,2153,GO,True,7PACCJMAX1AA8AA8C8017NVR67MQO,TOUAREG,0,0,0,7PACCJMAX1,Diesel,Diesel,False,False,0.133,False,0.306,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,253.0,8,1
44720.0,TOUAREG,TOUAREG 4.2 V8 TDI TIPTRONIC 4Motion,M1GVWGVP806V010,non,24.0,250.0,A 8,11.9,7.4,9.1,239.0,0.208,,0.171,0.195,0.001,2297.0,2297.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,7PACCKDAX1AA8AA8C8020NVR47MJO,239.0,2297.0,2904.0,1656.0,1676.0,4134.0,250.0,,7PACCKDAX1AA8AA8C8020NVR47MJO,both,VOLKSWAGEN,250,239,2297,GO,True,7PACCKDAX1AA8AA8C8020NVR47MJO,TOUAREG,0,0,0,7PACCKDAX1,Diesel,Diesel,False,False,0.171,False,0.208,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,23.0,7,1
44721.0,TOUAREG,TOUAREG 3.0 V6 TDI (245ch) TIPTRONIC BMT 4Motion,M1GVWGVP806X012,non,15.0,180.0,A 8,8.4,6.5,7.2,189.0,0.304,,0.146,0.164,0.001,2152.0,2152.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,7PACCRCAX1AA8AA8C8022NVR67MJO,189.0,2152.0,2904.0,1656.0,1676.0,2967.0,180.0,,7PACCRCAX1AA8AA8C8022NVR67MJO,both,VOLKSWAGEN,180,189,2152,GO,True,7PACCRCAX1AA8AA8C8022NVR67MJO,TOUAREG,0,0,0,7PACCRCAX1,Diesel,Diesel,False,False,0.146,False,0.304,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,486.0,10,1
44722.0,TOUAREG,TOUAREG 3.0 V6 TDI (245ch) TIPTRONIC BMT 4XMOTION,M1GVWGVP806Z014,non,15.0,180.0,A 8,8.5,6.6,7.3,193.0,0.259,,0.163,0.183,0.001,2203.0,2203.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,7PACCRCAX1AA8AA8C8022OVR67MJO,193.0,2203.0,2904.0,1656.0,1676.0,2967.0,180.0,,7PACCRCAX1AA8AA8C8022OVR67MJO,both,VOLKSWAGEN,180,193,2203,GO,True,7PACCRCAX1AA8AA8C8022OVR67MJO,TOUAREG,0,0,0,7PACCRCAX1,Diesel,Diesel,False,False,0.163,False,0.259,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,14.0,6,1
44723.0,TOUAREG,TOUAREG 3.0 V6 TFSI HYBRID TIPTRONIC 4Motion,M1GVWGVP805A996,oui,22.0,245.0,A 8,8.7,7.9,8.2,193.0,0.22,0.049,0.039,,0.002,2315.0,2315.0,715/2007*630/2012EURO5,juin-13,Hybrid Petrol,Electric/Hybrid,Luxury,5,SUV / Off-road,SUV / Off-road,7PHACCGEAX1AA8AA8C8024VR47MJO,193.0,2315.0,2904.0,1656.0,1676.0,2995.0,245.0,,7PHACCGEAX1AA8AA8C8024VR47MJO,both,VOLKSWAGEN,245,193,2315,EH,False,7PHACCGEAX1AA8AA8C8024VR47MJO,TOUAREG,0,0,0,7PHACCGEAX1,Hybrid Petrol,Electric/Hybrid,False,False,0.039,False,0.22,False,Step 1: Exact TVV (T+Va+Ve),1.0,1,1
44724.0,TOURAN,TOURAN 1.6 TDI (90ch) FAP BVM6,M10VWGVP806U995,non,5.0,66.0,M 6,6.3,4.5,5.1,134.0,0.169,,0.137,0.181,0.0,1539.0,1539.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCAYBACFM6FM62S0267MJS5N1VR0SO,134.0,1539.0,2675.0,1535.0,1508.0,1598.0,66.0,,1TCAYBACFM6FM62S0267MJS5N1VR0SO,both,VOLKSWAGEN,66,134,1539,GO,True,1TCAYBACFM6FM62S0267MJS5N1VR0SO,TOURAN,0,0,0,1TCAYBAC,Diesel,Diesel,False,False,0.137,False,0.169,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,119.0,6,1
44725.0,TOURAN,TOURAN 1.6 TDI (105ch) FAP DSG7,M10VWGVP807B005,non,6.0,77.0,A 7,6.0,4.5,5.1,132.0,0.135,,0.136,0.167,0.0,1557.0,1557.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCAYCACFD7FD7AM0147MJS5N1VR0SO,132.0,1557.0,2675.0,1535.0,1508.0,1598.0,77.0,,1TCAYCACFD7FD7AM0147MJS5N1VR0SO,both,VOLKSWAGEN,77,132,1557,GO,True,1TCAYCACFD7FD7AM0147MJS5N1VR0SO,TOURAN,0,0,0,1TCAYCAC,Diesel,Diesel,False,False,0.136,False,0.135,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,355.0,8,1
44727.0,TOURAN,TOURAN 1.6 TDI (105ch) FAP BVM6,M10VWGVP807L015,non,6.0,77.0,M 6,6.3,4.5,5.1,134.0,0.169,,0.137,0.181,0.0,1539.0,1539.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCAYCACFM6FM62S0267MJS5N1VR0SO,134.0,1539.0,2675.0,1535.0,1508.0,1598.0,77.0,,1TCAYCACFM6FM62S0267MJS5N1VR0SO,both,VOLKSWAGEN,77,134,1539,GO,True,1TCAYCACFM6FM62S0267MJS5N1VR0SO,TOURAN,0,0,0,1TCAYCAC,Diesel,Diesel,False,False,0.137,False,0.169,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,1861.0,17,1
44728.0,TOURAN,TOURAN 1.6 TDI (105ch) FAP BMT BVM6 Business 119gr,M10VWGVP807N017,non,5.0,77.0,M 6,5.5,4.0,4.6,119.0,0.169,,0.137,0.181,0.0,1539.0,1539.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCAYCACFM6FM62S0267MJS5N1VR2LO,119.0,1539.0,2675.0,1535.0,1508.0,1598.0,77.0,,1TCAYCACFM6FM62S0267MJS5N1VR2LO,both,VOLKSWAGEN,77,119,1539,GO,True,1TCAYCACFM6FM62S0267MJS5N1VR2LO,TOURAN,0,0,0,1TCAYCAC,Diesel,Diesel,False,False,0.137,False,0.169,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,2494.0,28,1
44730.0,TOURAN,TOURAN 1.2 TSI (105ch) BVM6,M10VWGVP807L051,non,6.0,77.0,M 6,8.0,5.5,6.4,149.0,0.82,0.056,0.02,,0.002,1453.0,1453.0,715/2007*630/2012EURO5,juin-13,Petrol,Petrol,Luxury,5,SUV / Off-road,SUV / Off-road,1TCBZBACFM6FM6AJ0107MJS5N1VR0SO,149.0,1453.0,2675.0,1535.0,1508.0,1197.0,77.0,,1TCBZBACFM6FM6AJ0107MJS5N1VR0SO,both,VOLKSWAGEN,77,149,1453,ES,True,1TCBZBACFM6FM6AJ0107MJS5N1VR0SO,TOURAN,0,0,0,1TCBZBAC,Petrol,Petrol,False,False,0.02,False,0.82,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,591.0,6,1
44731.0,TOURAN,NOUVEAU TOURAN 2.0 TDI (140ch) FAP DSG6,M10VWGVP807P091,non,8.0,103.0,A 6,7.0,5.0,5.7,149.0,0.226,,0.125,0.159,0.0,1583.0,1583.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCFHCACFD6FD62E0187MJS5N1VR0SO,149.0,1583.0,2675.0,1535.0,1508.0,1968.0,103.0,,1TCFHCACFD6FD62E0187MJS5N1VR0SO,both,VOLKSWAGEN,103,149,1583,GO,True,1TCFHCACFD6FD62E0187MJS5N1VR0SO,TOURAN,0,0,0,1TCFHCAC,Diesel,Diesel,False,False,0.125,False,0.226,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,210.0,12,1
44732.0,TOURAN,NOUVEAU TOURAN 2.0 TDI (140ch) FAP BMT DSG6,M10VWGVP807R093,non,8.0,103.0,A 6,6.1,4.6,5.2,135.0,0.02,,0.101,0.111,0.0,1603.0,1603.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCFHCACFD6FD62E0187MJS5N1VR2SO,135.0,1603.0,2675.0,1535.0,1508.0,1968.0,103.0,,1TCFHCACFD6FD62E0187MJS5N1VR2SO,both,VOLKSWAGEN,103,135,1603,GO,True,1TCFHCACFD6FD62E0187MJS5N1VR2SO,TOURAN,0,0,0,1TCFHCAC,Diesel,Diesel,False,False,0.101,False,0.02,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,616.0,9,1
44733.0,TOURAN,NOUVEAU TOURAN 2.0 TDI (140ch) FAP BVM6,M10VWGVP807A101,non,8.0,103.0,M 6,6.5,4.6,5.3,139.0,0.242,,0.137,0.167,0.0,1560.0,1560.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCFHCACFM6FM62Q0287MJS5N1VR0SO,139.0,1560.0,2675.0,1535.0,1508.0,1968.0,103.0,,1TCFHCACFM6FM62Q0287MJS5N1VR0SO,both,VOLKSWAGEN,103,139,1560,GO,True,1TCFHCACFM6FM62Q0287MJS5N1VR0SO,TOURAN,0,0,0,1TCFHCAC,Diesel,Diesel,False,False,0.137,False,0.242,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,716.0,14,1
44734.0,TOURAN,NOUVEAU TOURAN 2.0 TDI (140ch) FAP BMT BVM6,M10VWGVP807C103,non,7.0,103.0,M 6,5.7,4.3,4.8,125.0,0.405,,0.124,0.19,0.001,1582.0,1582.0,715/2007*630/2012EURO5,juin-13,Diesel,Diesel,Luxury,5,SUV / Off-road,SUV / Off-road,1TCFHCACFM6FM62Q0287MJS5N1VR2SO,125.0,1582.0,2675.0,1535.0,1508.0,1968.0,103.0,,1TCFHCACFM6FM62Q0287MJS5N1VR2SO,both,VOLKSWAGEN,103,125,1582,GO,True,1TCFHCACFM6FM62Q0287MJS5N1VR2SO,TOURAN,0,0,0,1TCFHCAC,Diesel,Diesel,False,False,0.124,False,0.405,False,Step 1: Exact TVV (T+Va+Ve) | Step 3: String Match Both,625.0,9,1
